CHROM	POS	MEAN_DEPTH	VAR_DEPTH
NC_044910.1	23164835	19.0387	107.483
NC_044910.1	23165512	41.7692	335.434
NC_044910.1	23166034	29.1841	197.77
NC_044910.1	23166557	36.4011	291.271
NC_044910.1	23167100	40.6676	340.327
NC_044910.1	23167678	12.1861	74.9263
NC_044910.1	23168184	34.8379	251.541
NC_044910.1	23169849	9.36667	30.9571
NC_044910.1	23170601	14.9863	83.8869
NC_044910.1	23171119	42.6786	447.365
NC_044910.1	23171626	20.8214	107.877
NC_044910.1	25050174	11.0746	57.5152
NC_044910.1	25050826	43.967	436.341
NC_044910.1	25054170	9.00276	25.7036
NC_044910.1	25055650	42.8599	409.355
NC_044910.1	26391294	11.011	45.3351
NC_044910.1	26391806	11.4155	54.7935
NC_044910.1	26393563	12.9698	67.1534
NC_044910.1	26394134	34.9863	262.537
NC_044910.1	26394638	13.2762	61.4913
NC_044910.1	26395759	10.8978	47.3109
NC_044910.1	26396298	27.1676	173.572
NC_044910.1	26397799	15.2033	78.8015
NC_044910.1	26399010	38.5	389.11
NC_044910.1	26731177	11.205	60.1634
NC_044910.1	26733449	42.3297	383.963
NC_044910.1	26735031	11.3333	44.5433
NC_044910.1	26735545	10.3978	40.4729
NC_044910.1	26736086	43.9148	475.478
NC_044910.1	28222808	10.4377	56.7857
NC_044910.1	28223358	38.4341	364.02
NC_044910.1	30352385	13.6106	107.795
NC_044910.1	30353134	14.8592	189.506
NC_044910.1	30353641	45.8255	1463.97
NC_044910.1	30354643	14.3094	191.826
NC_044910.1	30358575	22.2521	572.272
NC_044910.1	30508707	9.78177	33.1794
NC_044910.1	30509216	17.0836	107.64
NC_044910.1	30510524	42.489	532.972
NC_044910.1	30511435	24.3284	363.922
NC_044910.1	30524220	10.7331	47.768
NC_044910.1	30525209	38.7273	426.409
NC_044910.1	30731553	12.2325	107.347
NC_044910.1	30732213	13.9497	158.541
NC_044910.1	30732729	36.3984	1002.42
NC_044910.1	30733268	17.8072	188.499
NC_044910.1	30734083	15.9366	277.38
NC_044910.1	30734650	12.2893	108.543
NC_044910.1	30735150	34.5934	793.327
NC_044910.1	30735671	19.8984	150.935
NC_044910.1	30737437	18.1405	149.364
NC_044910.1	30737975	35.1786	376.615
NC_044910.1	31539935	15.8487	136.662
NC_044910.1	31540529	21.9528	357.109
NC_044910.1	31541029	21.616	158.772
NC_044910.1	31541563	17.5246	175.198
NC_044910.1	31542065	19.1159	116.103
NC_044910.1	32598182	11.8177	54.2049
NC_044910.1	32599435	45.033	343.911
NC_044910.1	32600587	35.8407	249.352
NC_044910.1	32728612	22.6566	188.683
NC_044910.1	32730608	39.1209	277.793
NC_044910.1	32731975	43.0934	372.327
NC_044910.1	32736247	9.90582	31.2633
NC_044910.1	33513737	10.7424	39.7473
NC_044910.1	33516173	12.7541	97.0003
NC_044910.1	33516681	37.5275	330.085
NC_044910.1	33518004	11.6374	57.3612
NC_044910.1	33518513	29.6044	211.011
NC_044910.1	33519021	37.5797	312.018
NC_044910.1	33520226	8.62983	22.9374
NC_044910.1	33521753	13.2418	58.2444
NC_044910.1	33522673	11.1994	61.4546
NC_044910.1	33523257	44.3956	414.807
NC_044910.1	34142127	12.5385	64.712
NC_044910.1	34142638	38.2308	317.936
NC_044910.1	34144166	9.5651	28.9409
NC_044910.1	34145195	42.4258	415.198
NC_044910.1	34915305	14.174	50.9198
NC_044910.1	34915954	44.6044	378.515
NC_044910.1	34918772	9.79614	29.9639
NC_044910.1	34919274	30.2308	204.316
NC_044910.1	34920755	14.1598	74.4772
NC_044910.1	34921400	43.0549	366.35
NC_044910.1	34922143	43.717	389.614
NC_044910.1	34922670	15.7115	83.0708
NC_044910.1	34923171	12.9835	55.5369
NC_044910.1	34923729	9.18232	25.7174
NC_044910.1	34924232	12.446	52.5144
NC_044910.1	34925485	10.6778	52.0407
NC_044910.1	34925988	37.5	338.08
NC_044910.1	34927030	8.46133	22.1439
NC_044910.1	34927791	11.9889	79.6943
NC_044910.1	34928291	35.4203	307.462
NC_044910.1	34928798	21.6951	139.893
NC_044910.1	34929300	32.0797	258.145
NC_044910.1	34929906	36.6016	370.94
NC_044910.1	36442116	11.1961	58.7066
NC_044910.1	36442647	23.8819	142.463
NC_044910.1	36444700	13.9698	83.3242
NC_044910.1	36445573	41.4863	324.234
NC_044910.1	36446084	28.6044	219.342
NC_044910.1	36446839	37.6621	332.109
NC_044910.1	36449644	14.2143	83.2763
NC_044910.1	36451815	38.6923	365.437
NC_044910.1	36452348	28.228	174.535
NC_044910.1	36452897	26.5055	219.32
NC_044910.1	36714430	11.7326	58.6043
NC_044910.1	36715057	42.6538	363.439
NC_044910.1	36742298	12.721	105.304
NC_044910.1	36742899	42.1923	368.547
NC_044910.1	36798553	9.07163	28.0722
NC_044910.1	36799063	38.8269	318.182
NC_044910.1	36799604	30.0742	227.953
NC_044910.1	36800140	44.3022	394.685
NC_044910.1	36801433	10.4211	36.1944
NC_044910.1	36801944	32.967	245.745
NC_044910.1	36804161	10.2775	49.6666
NC_044910.1	36806121	10.6111	40.5113
NC_044910.1	36806622	15.8324	113.953
NC_044910.1	36807149	34.6374	281.642
NC_044910.1	36808264	16.0742	75.1598
NC_044910.1	36808767	13.0583	105.96
NC_044910.1	36809274	26.272	196.628
NC_044910.1	37028583	10.6823	40.6661
NC_044910.1	37029083	14.8923	82.656
NC_044910.1	37425246	12.1851	85.8022
NC_044910.1	37426313	40.3434	364.446
NC_044910.1	37429845	16.3846	95.6533
NC_044910.1	37430350	39.6346	362.525
NC_044910.1	37432870	12.8729	50.3273
NC_044910.1	37434243	42.2115	416.013
NC_044910.1	38066509	9.48352	33.6388
NC_044910.1	38067162	11.0028	54.3259
NC_044910.1	38067665	33.8791	268.366
NC_044910.1	38068165	36.0769	351.978
NC_044910.1	38068823	12.9504	110.511
NC_044910.1	38069328	29.9148	205.907
NC_044910.1	38070898	9.35635	30.3408
NC_044910.1	38073265	10.3168	44.4215
NC_044910.1	38073765	20.2363	148.737
NC_044910.1	38074277	25.7967	196.587
NC_044910.1	38075194	14.1951	93.4908
NC_044910.1	38075762	38.8736	347.731
NC_044910.1	38076613	13.1019	61.9758
NC_044910.1	38077116	17.956	128.841
NC_044910.1	38077634	30.4656	262.366
NC_044910.1	38078675	19.533	185.544
NC_044910.1	38079295	41.8352	359.841
NC_044910.1	38145579	12.2256	92.3875
NC_044910.1	38146419	40.3104	368.969
NC_044910.1	38147160	11.2293	42.3379
NC_044910.1	38148755	10.1261	41.6891
NC_044910.1	38149279	27.4615	178.96
NC_044910.1	38149785	12.7238	80.749
NC_044910.1	38150391	40.0989	316.778
NC_044910.1	38150895	13.2259	71.1974
NC_044910.1	38151399	31.5742	212.377
NC_044910.1	38154552	9.66022	33.9369
NC_044910.1	38155428	11.9973	86.0744
NC_044910.1	38156442	35.3379	265.574
NC_044910.1	38157465	11.0359	41.4198
NC_044910.1	38157970	23.3709	121.242
NC_044910.1	38158968	11.2155	53.5379
NC_044910.1	38159729	40.3022	341.087
NC_044910.1	38160245	22.8654	132.811
NC_044910.1	38520869	9.84211	33.3444
NC_044910.1	38867096	11.9972	84.9829
NC_044910.1	38867805	15.6609	163.689
NC_044910.1	38868708	15.0341	137.104
NC_044910.1	38873030	17.8361	290.254
NC_044910.1	38873585	15.0833	154.907
NC_044910.1	38874155	38.4258	527.617
NC_044910.1	39092955	18.0192	116.041
NC_044910.1	39096823	10.8944	52.2952
NC_044910.1	39160553	15.6878	131.656
NC_044910.1	39162185	20.772	227.912
NC_044910.1	39162877	37.1928	642.902
NC_044910.1	39185773	12.3062	80.8384
NC_044910.1	39187018	12.9042	78.358
NC_044910.1	39193461	16.4451	192.897
NC_044910.1	39193971	21.9008	202.128
NC_044910.1	39194505	14.4095	89.9296
NC_044910.1	40845091	10.5742	34.7355
NC_044910.1	41167734	10.8144	40.5405
NC_044910.1	41168239	13.4033	63.8424
NC_044910.1	43001102	12.2318	77.7304
NC_044910.1	45251229	10.0441	28.4069
NC_044910.1	45251740	11.0694	52.2375
NC_044910.1	45253504	44.0247	351.749
NC_044910.1	45889148	11.6667	72.1234
NC_044910.1	45891004	39.0192	299.843
NC_044910.1	45929444	14.0442	89.0542
NC_044910.1	46090837	15.9075	143.521
NC_044910.1	47681424	16.4535	203.273
NC_044910.1	47683579	25.7211	434.303
NC_044910.1	48573923	9.98352	33.2008
NC_044910.1	48574469	40.9615	355.343
NC_044910.1	48575358	11.4077	63.2698
NC_044910.1	48575865	18.5027	90.5041
NC_044910.1	48577201	10.9725	40.0103
NC_044910.1	48578611	15.3333	70.93
NC_044910.1	48579125	15.8402	109.941
NC_044910.1	48581104	11.4724	45.7292
NC_044910.1	48581688	42.9753	388.751
NC_044910.1	48582188	26.3352	218.339
NC_044910.1	48582697	23.8791	162.272
NC_044910.1	48676675	20.5714	134.532
NC_044910.1	48677280	38.3984	367.783
NC_044910.1	48678727	10.547	34.592
NC_044910.1	48679645	43.1071	367.071
NC_044910.1	48680150	24.5742	171.364
NC_044910.1	48680655	36.3444	257.337
NC_044911.1	442001	9.63085	32.8965
NC_044911.1	1499838	10.507	39.3125
NC_044911.1	1525549	11.6	62.9928
NC_044911.1	1526243	42.6621	375.877
NC_044911.1	1527135	11.0771	34.5134
NC_044911.1	1528540	11.5387	45.2852
NC_044911.1	1529044	37.7473	316.548
NC_044911.1	1529558	30.5069	330.787
NC_044911.1	1531323	11.7273	62.5304
NC_044911.1	1532980	41.4286	337.1
NC_044911.1	1534091	39.761	338.634
NC_044911.1	1535424	12.2259	70.9544
NC_044911.1	1535926	38.717	436.997
NC_044911.1	1536576	35.2857	494.86
NC_044911.1	1540829	10.697	44.4383
NC_044911.1	4610947	10.0357	37.6819
NC_044911.1	4611458	20.3324	158.36
NC_044911.1	4612296	37.6621	325.872
NC_044911.1	4622726	12.4028	89.5226
NC_044911.1	5193276	11.3876	63.1113
NC_044911.1	7993024	9.7514	32.0081
NC_044911.1	8075007	10.2692	33.9328
NC_044911.1	8075573	12.3912	65.9073
NC_044911.1	8076083	40.6236	398.924
NC_044911.1	8076832	10.6923	41.1117
NC_044911.1	8077347	17.4698	128.812
NC_044911.1	8080240	17.2665	143.54
NC_044911.1	8080748	36.0797	335.737
NC_044911.1	8082040	41.9368	392.869
NC_044911.1	9979821	9.23889	27.8536
NC_044911.1	11836806	10.8953	34.6907
NC_044911.1	11837316	13.2479	59.5295
NC_044911.1	11838048	10.9862	50.3617
NC_044911.1	11839024	40.0247	320.123
NC_044911.1	11839816	40.7198	422.318
NC_044911.1	11841772	12.0528	63.3705
NC_044911.1	11842813	39.9808	313.077
NC_044911.1	11843507	17.4478	109.818
NC_044911.1	11844287	40.0385	316.594
NC_044911.1	11844790	24.4615	178.822
NC_044911.1	11845299	18.4203	140.944
NC_044911.1	11845845	27.4808	157.81
NC_044911.1	11846629	9.10526	28.7611
NC_044911.1	11847131	39.5687	345.271
NC_044911.1	11847912	11.7983	70.239
NC_044911.1	11848414	20.0137	91.683
NC_044911.1	13245592	11.1796	48.9954
NC_044911.1	13246095	38.1429	593.252
NC_044911.1	13246978	31.6154	257.505
NC_044911.1	20489186	17.5604	159.619
NC_044911.1	20489711	41.6099	563.919
NC_044911.1	20490245	38.283	363.746
NC_044911.1	20490786	16.2308	75.3295
NC_044911.1	20491399	12.75	78.7335
NC_044911.1	20491970	40.4863	396.383
NC_044911.1	20492641	11.2011	62.6915
NC_044911.1	20493147	16.2335	82.9839
NC_044911.1	20493673	12.6923	56.8362
NC_044911.1	20494175	13.9835	74.7986
NC_044911.1	20494746	12.7273	71.3315
NC_044911.1	20495723	32.2857	215.406
NC_044911.1	20501889	35.5027	312.096
NC_044911.1	20502427	28.7308	265.823
NC_044911.1	20846840	15.2645	116.521
NC_044911.1	20848342	36.0495	264.477
NC_044911.1	25144341	41.8214	387.519
NC_044911.1	26468849	10.5361	37.3915
NC_044911.1	26470800	11.4917	43.608
NC_044911.1	26475579	11.6156	42.6395
NC_044911.1	26476144	9.85912	32.4704
NC_044911.1	27365541	10.228	32.3473
NC_044911.1	27367008	37.1978	442.98
NC_044911.1	27367526	32.1429	211.357
NC_044911.1	27368657	37.0797	322.944
NC_044911.1	28866270	10.2825	45.1755
NC_044911.1	30462012	12.6862	56.7865
NC_044911.1	32139084	12.1708	62.7387
NC_044911.1	32139611	16.9725	85.316
NC_044911.1	32141561	14.7527	65.0682
NC_044911.1	32142124	34.6731	277.295
NC_044911.1	32142936	9.95291	32.6228
NC_044911.1	32144747	11.7182	59.311
NC_044911.1	32145411	42.3077	351.068
NC_044911.1	32962974	13.4735	84.3226
NC_044911.1	33110367	9.59945	29.3599
NC_044911.1	33110875	27.1896	171.08
NC_044911.1	33112778	11.6346	49.2849
NC_044911.1	33113301	17.6319	71.0983
NC_044911.1	33116006	9.14485	22.6717
NC_044911.1	33117081	13.146	85.7383
NC_044911.1	33117795	43.3681	373.875
NC_044911.1	33118330	23.522	144.443
NC_044911.1	33118830	15.0468	67.2381
NC_044911.1	33119359	10.9093	37.7851
NC_044911.1	36614778	9.78846	34.3656
NC_044911.1	36617733	9.02755	25.9274
NC_044911.1	36618262	11.3923	59.5355
NC_044911.1	37308464	11.6181	50.9695
NC_044911.1	37310257	40.4011	334.803
NC_044911.1	39785537	10.3296	38.4716
NC_044911.1	39786316	44.0742	392.68
NC_044911.1	39787296	39.8269	380.876
NC_044911.1	41702268	13.4518	51.8671
NC_044911.1	41702793	23.3654	163.671
NC_044911.1	41703328	37.6676	278.289
NC_044911.1	41704650	39.7692	356.349
NC_044911.1	41706517	10.449	41.9166
NC_044911.1	41707023	15.1598	110.936
NC_044911.1	41707541	11.2011	40.6086
NC_044911.1	41709189	9.96419	36.3716
NC_044911.1	41709702	17.1181	82.8428
NC_044911.1	41710224	35.4368	249.795
NC_044911.1	41710732	23.728	138.402
NC_044911.1	41711244	30.511	209.518
NC_044911.1	41839656	10.2956	32.4193
NC_044911.1	41841806	42.6456	437.645
NC_044911.1	41842309	36.022	297.603
NC_044911.1	43669264	16.6602	103.571
NC_044911.1	43671384	40.1374	376.295
NC_044911.1	44082537	14.6978	77.7982
NC_044911.1	44083877	40.1896	302.683
NC_044911.1	44197283	11.8315	50.5505
NC_044911.1	44835809	11.6796	73.8028
NC_044911.1	44836618	44.4451	362.005
NC_044911.1	44838349	12.3453	79.2682
NC_044911.1	44838872	42.8956	350.788
NC_044911.1	44839788	9.97245	35.9606
NC_044911.1	44841067	39.5632	356.34
NC_044911.1	45632664	11.5856	41.7669
NC_044911.1	45840434	9.85556	43.4164
NC_044911.1	45841078	32.5742	271.039
NC_044911.1	45841579	15.0824	60.2466
NC_044911.1	45842091	10.5833	52.9791
NC_044911.1	45843244	41.9588	383.037
NC_044911.1	47400165	13.5798	97.3286
NC_044911.1	48818571	12.6722	57.6026
NC_044911.1	48819085	12.3039	51.575
NC_044911.1	48820356	10.2707	38.5747
NC_044911.1	48821679	11.73	44.3026
NC_044911.1	48822582	9.14958	27.5331
NC_044911.1	48823299	43.1429	352.767
NC_044911.1	48825992	41.1731	358.617
NC_044911.1	48826799	12.4155	67.9769
NC_044911.1	48829566	43.4478	362.121
NC_044911.1	48830548	9.22527	24.8968
NC_044911.1	48832596	14.8757	98.9069
NC_044911.1	48833724	39.3049	296.775
NC_044911.1	49565334	14.4973	64.1901
NC_044911.1	49565846	17.9503	77.4657
NC_044911.1	49566704	10.4365	56.1248
NC_044911.1	49567227	21.2582	100.875
NC_044911.1	52214281	11.9503	71.028
NC_044911.1	52214967	40.4423	577.691
NC_044911.1	52506985	12.4353	64.3073
NC_044911.1	52507541	42.5467	378.965
NC_044911.1	52508041	10.9418	48.9383
NC_044911.1	52508548	18.6401	107.217
NC_044911.1	52509605	13.1708	64.9707
NC_044911.1	52510121	36.8269	342.314
NC_044911.1	52510627	23.3204	136.473
NC_044911.1	52511128	35.2527	304.614
NC_044911.1	52511900	10.1209	36.1011
NC_044911.1	52512408	12.3984	47.4194
NC_044911.1	52513195	11.605	70.0624
NC_044911.1	52513696	25.511	139.303
NC_044911.1	52523316	10.3564	35.4045
NC_044911.1	52524480	10.7218	34.9417
NC_044911.1	52525737	10.279	35.8139
NC_044911.1	52529003	16.584	97.7298
NC_044911.1	52529624	30.5549	226.876
NC_044911.1	52530205	10.2582	36.6273
NC_044911.1	52530746	11.0803	68.8963
NC_044911.1	52531254	36.1538	259.739
NC_044911.1	52647081	11.9725	72.1263
NC_044911.1	52647612	41.4918	374.763
NC_044911.1	52649370	42.4066	365.944
NC_044911.1	52649982	14.6122	126.094
NC_044911.1	52650860	41.2005	367.555
NC_044911.1	53127586	11.2556	74.7145
NC_044911.1	53129371	12.3536	82.2181
NC_044911.1	53129995	12.0442	79.0451
NC_044911.1	53130756	42	693.052
NC_044911.1	53131265	31.8324	436.002
NC_044911.1	53131872	40.544	565.163
NC_044911.1	53155336	19.4038	137.123
NC_044911.1	53155992	26.8352	155.251
NC_044911.1	53157168	40.1126	407.059
NC_044911.1	53158503	35.7214	271.313
NC_044911.1	54295292	20.4121	129.119
NC_044911.1	54296568	36.7527	283.724
NC_044911.1	54979470	13.3923	71.8679
NC_044911.1	56300151	9.67036	32.1105
NC_044911.1	56300848	38.6264	298.163
NC_044911.1	56301361	12.1547	51.0896
NC_044911.1	56302027	11.3343	61.2455
NC_044911.1	56302528	34.4835	264.79
NC_044911.1	56303172	10.7064	46.3358
NC_044911.1	56303914	42.6099	355.555
NC_044911.1	56304650	11.1034	65.2414
NC_044911.1	56305159	30.396	379.703
NC_044911.1	56305666	40.7637	397.773
NC_044911.1	56306599	9.93611	31.8316
NC_044911.1	56308432	10.8774	37.9849
NC_044911.1	56309450	10.4875	47.7616
NC_044911.1	56310021	13.5317	77.9348
NC_044911.1	56310525	38.2005	289.433
NC_044911.1	56682514	13.8981	108.34
NC_044911.1	56683050	26.1703	199.971
NC_044911.1	56683784	12.1191	66.5719
NC_044911.1	56684300	36.9066	370.234
NC_044911.1	56685555	40.5659	392.456
NC_044911.1	56686294	12.8204	119.549
NC_044911.1	56686996	42.2967	484.892
NC_044911.1	56688536	10.8352	50.7772
NC_044911.1	56689036	15.0522	60.1378
NC_044911.1	56689952	19.6482	350.268
NC_044911.1	57671944	15.0989	74.8387
NC_044911.1	57672474	40.8132	351.486
NC_044911.1	57672982	23.3214	136.626
NC_044911.1	57674332	9.90055	31.9014
NC_044911.1	57675079	10.1713	32.7905
NC_044911.1	57872129	10.7796	47.432
NC_044911.1	57873603	13.3984	53.4745
NC_044911.1	59458674	11.2099	50.3824
NC_044911.1	59460918	10.8981	37.357
NC_044911.1	59461475	21.8791	177.886
NC_044911.1	59462535	31.6786	244.406
NC_044911.1	59463035	23.7802	166.144
NC_044911.1	59464835	42.2005	399.406
NC_044911.1	60192610	16.8824	208.233
NC_044911.1	61125782	14.416	111.111
NC_044911.1	61130545	35.6126	286.756
NC_044911.1	62583797	39.1786	481.442
NC_044911.1	62584432	40.7775	525.308
NC_044911.1	62584941	20.4505	111.157
NC_044911.1	62597850	9.62088	31.8669
NC_044911.1	62598363	11.4917	61.7354
NC_044911.1	62598863	40.7115	352.018
NC_044911.1	62599375	13.953	71.031
NC_044911.1	63637161	12.1956	90.9036
NC_044911.1	63638295	40.5221	389.319
NC_044911.1	63638804	12.3085	74.0261
NC_044911.1	63639464	37.0027	288.978
NC_044911.1	63641531	10.2637	38.9716
NC_044911.1	63643545	41.4011	350.979
NC_044911.1	65110642	13.7906	95.5583
NC_044911.1	65113361	40.9505	368.587
NC_044912.1	1050942	10.1717	38.7204
NC_044912.1	1261835	11.8111	66.6216
NC_044912.1	5743177	14.9391	136.896
NC_044912.1	5744065	42.1126	331.974
NC_044912.1	5744833	9.98338	29.5886
NC_044912.1	5745819	42.1346	323.131
NC_044912.1	5746322	32.0275	237.95
NC_044912.1	5746834	15.489	94.3663
NC_044912.1	5748546	10.425	46.0334
NC_044912.1	5749721	15.2672	171.815
NC_044912.1	5750544	40.717	592.121
NC_044912.1	9344553	14.232	77.0263
NC_044912.1	9345297	42.5659	362.582
NC_044912.1	9346230	16.1154	86.1299
NC_044912.1	9346741	24.6593	157.917
NC_044912.1	9347299	12.8532	87.7256
NC_044912.1	9348623	44.4973	345.948
NC_044912.1	9349233	10.9311	62.9151
NC_044912.1	9350105	43.9698	398.371
NC_044912.1	12340156	12.3436	77.5819
NC_044912.1	12340675	23.3792	250.05
NC_044912.1	12341925	9.55556	27.5679
NC_044912.1	12342427	42.0714	418.981
NC_044912.1	12951689	10.7989	42.7688
NC_044912.1	12952390	44.7033	376.645
NC_044912.1	12952915	31.5797	233.104
NC_044912.1	13154754	11.4931	46.5158
NC_044912.1	13155262	40.3379	353.844
NC_044912.1	13155772	23.2885	177.379
NC_044912.1	13156373	40.8736	414.458
NC_044912.1	13156880	24.1841	142.669
NC_044912.1	13400621	22.1209	265.875
NC_044912.1	13403622	37.3022	290.217
NC_044912.1	13404339	9.34341	27.0856
NC_044912.1	13405190	10.5041	40.6429
NC_044912.1	13405861	12.5873	113.271
NC_044912.1	13406518	32.7473	213.225
NC_044912.1	13532941	16.8211	99.4003
NC_044912.1	13820083	13.8516	96.8925
NC_044912.1	13820584	11.6039	53.7954
NC_044912.1	14358518	10.4513	45.874
NC_044912.1	14359770	43.772	330.86
NC_044912.1	14596337	20.7928	106.541
NC_044912.1	14598056	42.6181	362.016
NC_044912.1	14614727	16.292	105.141
NC_044912.1	14615271	41.9835	378.424
NC_044912.1	14616292	42.6731	388.805
NC_044912.1	14618235	41.6978	442.773
NC_044912.1	14619033	31.5659	377.354
NC_044912.1	17534608	19.5275	111.897
NC_044912.1	17536285	41.1374	433.887
NC_044912.1	17988078	16.7431	93.5045
NC_044912.1	17988580	23.1346	111.197
NC_044912.1	17989189	10.9474	57.9611
NC_044912.1	17989717	21.5879	145.35
NC_044912.1	17990479	9.44077	29.203
NC_044912.1	17991792	41.2857	500.486
NC_044912.1	17992307	30.2253	234.599
NC_044912.1	17992810	27.4725	196.514
NC_044912.1	17993366	36.6731	319.097
NC_044912.1	19055144	28.9505	271.38
NC_044912.1	19055648	27.1154	185.485
NC_044912.1	19056475	12.7263	93.7456
NC_044912.1	19057883	38.1566	420.507
NC_044912.1	19058383	20.3022	143.021
NC_044912.1	19059642	38.4038	327.701
NC_044912.1	19060145	12.826	77.3353
NC_044912.1	19060647	29.146	226.341
NC_044912.1	19061149	30.3984	218.45
NC_044912.1	23437877	11.4361	75.2661
NC_044912.1	23440396	11.8898	62.5237
NC_044912.1	23440908	25.3709	187.374
NC_044912.1	23441424	28.1676	180.47
NC_044912.1	23443763	10.4227	38.9428
NC_044912.1	23444289	21.2088	125.686
NC_044912.1	23445094	9.71788	27.5756
NC_044912.1	23446240	9.64088	31.3222
NC_044912.1	23447155	42.6209	360.908
NC_044912.1	23447667	29.7885	221.721
NC_044912.1	23486815	11.1129	63.5922
NC_044912.1	24550743	11.1583	46.2896
NC_044912.1	24689902	13.3581	59.2471
NC_044912.1	24691018	8.96122	24.3207
NC_044912.1	24691526	18.8077	88.3651
NC_044912.1	24692136	10.9725	45.3381
NC_044912.1	24692645	23.9368	150.39
NC_044912.1	24693901	11.2782	45.8146
NC_044912.1	24694598	10.9146	46.6308
NC_044912.1	24696492	11.7245	47.8189
NC_044912.1	24697005	19.1978	91.2996
NC_044912.1	24698840	8.9779	25.1463
NC_044912.1	24699962	11.4318	42.9779
NC_044912.1	24700518	29.0357	183.941
NC_044912.1	24701079	20.0248	144.422
NC_044912.1	24701721	12.4017	74.4799
NC_044912.1	24702494	27.2005	175.968
NC_044912.1	25285692	14.0088	91.6451
NC_044912.1	29670577	22.8104	155.162
NC_044912.1	31575888	18.5595	178.796
NC_044912.1	31577185	28.1523	410.631
NC_044912.1	31581457	24.4776	299.28
NC_044912.1	32104634	24.2618	358.769
NC_044912.1	32105141	43.5577	782.666
NC_044912.1	32105707	14.1989	80.398
NC_044912.1	32108811	15.856	113.89
NC_044912.1	32109641	39.5659	360.395
NC_044912.1	32377631	9.4022	31.9925
NC_044912.1	32555088	13.6298	99.4471
NC_044912.1	32555600	20.4863	113.644
NC_044912.1	32556108	34.6703	310.503
NC_044912.1	32558119	41.978	367.427
NC_044912.1	32558621	28.2418	238.828
NC_044912.1	32559480	39.6813	443.584
NC_044912.1	32561351	39.522	512.151
NC_044912.1	33293634	13.1686	69.6006
NC_044912.1	33376379	21.9812	223.012
NC_044912.1	33720207	17.9146	159.277
NC_044912.1	33720945	30.6429	248.357
NC_044912.1	33727770	11.9231	53.6084
NC_044912.1	33728313	16.3196	78.2512
NC_044912.1	33733305	12.0606	55.6648
NC_044912.1	33734045	42.0907	339.46
NC_044912.1	33734633	9.08889	23.5687
NC_044912.1	33735147	9.64187	26.7222
NC_044912.1	33778055	10.8347	46.7627
NC_044912.1	33778555	11.2514	48.8923
NC_044912.1	35015354	10.7493	40.0152
NC_044912.1	37767784	10.4626	36.2048
NC_044912.1	37769059	10.105	40.2327
NC_044912.1	37769586	44.6181	417.267
NC_044912.1	37770110	32.3407	242.572
NC_044912.1	37770611	17.1154	91.4136
NC_044912.1	37771121	18.6648	122.427
NC_044912.1	37771623	38.8324	268.123
NC_044912.1	37772316	15.8736	107.213
NC_044912.1	37773064	38.4286	331.871
NC_044912.1	37773577	12.4333	84.4301
NC_044912.1	37774085	19.2253	91.7618
NC_044912.1	37774954	10.2873	32.8037
NC_044912.1	37775466	41.9945	396.826
NC_044912.1	37776008	24.4396	191.14
NC_044912.1	37776547	22.5	120.912
NC_044912.1	39585316	10.3767	48.1577
NC_044912.1	39585837	35.3681	286.564
NC_044912.1	39587484	12.0525	78.205
NC_044912.1	39588453	37.6071	324.3
NC_044912.1	39588954	14.6181	65.7629
NC_044912.1	39595077	10.4931	36.5324
NC_044912.1	39595578	32.5467	236.987
NC_044912.1	39596176	10.8508	52.6924
NC_044912.1	40136499	13.1309	106.22
NC_044912.1	40138146	40.1484	393.344
NC_044912.1	40314887	12.8006	69.1157
NC_044912.1	41110729	10.105	36.7424
NC_044912.1	42149427	13.3129	78.2215
NC_044912.1	43965411	10.3278	38.3259
NC_044912.1	43966396	11.2692	64.8033
NC_044912.1	43966910	42.5659	386.208
NC_044912.1	43969728	9.96961	39.0434
NC_044912.1	43970612	9.91209	31.6231
NC_044912.1	43971112	15.3489	57.1755
NC_044912.1	43972426	14.0714	76.1547
NC_044912.1	43974709	43.3764	370.379
NC_044912.1	43975921	10.6326	42.4103
NC_044912.1	43976975	9.41989	28.4382
NC_044912.1	43977718	10.9778	62.0162
NC_044912.1	43978449	40.3956	442.124
NC_044912.1	49835870	19.407	207.292
NC_044912.1	51756523	12.6501	68.4328
NC_044912.1	51757028	32.5455	376.039
NC_044912.1	51757546	31.206	349.922
NC_044912.1	51758083	21.8449	227.287
NC_044912.1	51861797	20.0432	323.556
NC_044912.1	52253506	12.7639	108.799
NC_044912.1	52469275	18.0577	172.407
NC_044912.1	52469818	28.4242	216.604
NC_044912.1	52470382	36.5917	511.719
NC_044912.1	53035145	11.4793	73.0569
NC_044912.1	53035646	34.0659	444.095
NC_044912.1	53036503	12.8774	96.0017
NC_044913.1	192058	15.4918	76.6859
NC_044913.1	637932	15.2335	76.5652
NC_044913.1	638446	21.8091	154.755
NC_044913.1	638989	10.8099	50.1875
NC_044913.1	639812	9.76033	33.9396
NC_044913.1	640312	10.741	44.0709
NC_044913.1	641097	9.41111	29.6355
NC_044913.1	642885	10.9779	40.1269
NC_044913.1	860486	18.478	98.2833
NC_044913.1	860988	32.2363	201.288
NC_044913.1	861538	29.6264	192.097
NC_044913.1	862993	22.0714	121.543
NC_044913.1	864547	34.533	228.558
NC_044913.1	3809490	13.3802	83.1755
NC_044913.1	3810047	10.3636	46.4309
